player_sum,dealer_showing,soft,double_possible,split_possible,action,return
10,8,False,True,True,draw,0.3942839051025948
10,8,False,True,True,double,0.18510887912189822
10,8,False,True,True,split,-0.9918579309074581
10,8,False,True,False,stand,-0.3679282701962078
10,8,False,True,False,draw,0.03633499036601497
10,8,False,True,False,double,-0.013668180113922013
10,8,False,False,True,stand,0
10,8,False,False,True,draw,0
10,8,False,False,True,split,0
10,8,False,False,False,stand,-0.7676988145419257
10,8,False,False,False,draw,0.21120984575564042
10,9,False,True,True,stand,-0.2866091711155964
10,9,False,True,True,draw,0.09336164425466387
10,9,False,True,True,double,-0.09629360173921242
10,9,False,True,True,split,-1.2762316161032214
10,9,False,True,False,stand,-0.36175685273490393
10,9,False,True,False,draw,0.1440966776443115
10,9,False,True,False,double,-0.329996963408826
10,9,False,False,True,stand,0
10,9,False,False,True,draw,0
10,9,False,False,True,split,0
10,9,False,False,False,stand,-0.6539739702382841
10,9,False,False,False,draw,0.12775867993609116
10,10,False,True,True,stand,-0.342111578879712
10,10,False,True,True,draw,0.0448065983160472
10,10,False,True,True,double,-0.3997229877879404
10,10,False,True,True,split,-0.7698153616588466
10,10,False,True,False,stand,-0.5472837225941795
10,10,False,True,False,draw,-0.1561837191205682
10,10,False,True,False,double,-0.6807912030035665
10,10,False,False,True,stand,0
10,10,False,False,True,draw,0
10,10,False,False,True,split,0
10,10,False,False,False,stand,-0.9146717516933616
10,10,False,False,False,draw,0.0903408722841171
10,11,False,True,True,stand,-0.7731504848155732
10,11,False,True,True,draw,-0.25182559529044624
10,11,False,True,True,double,-0.7289077719530753
10,11,False,True,True,split,-1.064703288304488
10,11,False,True,False,stand,-0.6430677493358683
10,11,False,True,False,draw,-0.21413955639646476
10,11,False,True,False,double,-0.35495499141478876
10,11,False,False,True,stand,0
10,11,False,False,True,draw,0
10,11,False,False,True,split,0
10,11,False,False,False,stand,-0.9071231140650338
10,11,False,False,False,draw,-0.2627402378702316
11,2,False,True,False,stand,-0.03558260108680987
11,2,False,True,False,draw,0.10092198704409197
11,2,False,True,False,double,0.6794580630969158
11,2,False,False,False,stand,-0.044220367327590854
11,2,False,False,False,draw,0.19100392554218945
11,3,False,True,False,stand,-0.2641115241606454
11,3,False,True,False,draw,0.16232467139669718
11,3,False,True,False,double,-0.1373095001300741
11,3,False,False,False,stand,-0.3252949928100631
11,3,False,False,False,draw,0.38493246513378604
11,4,False,True,False,stand,0.027268512532263617
11,4,False,True,False,draw,0.41720159201500673
11,4,False,True,False,double,0.050116469772281846
11,4,False,False,False,stand,-0.509113214042215
11,4,False,False,False,draw,0.4233850295963395
11,5,False,True,False,stand,-0.14739499414775964
11,5,False,True,False,draw,0.2691663306732929
11,5,False,True,False,double,1.027664440066225
11,5,False,False,False,stand,0.24498054597381372
11,5,False,False,False,draw,0.16259655502381912
11,6,False,True,False,stand,-0.32691613842757383
11,6,False,True,False,draw,0.4853329831048782
11,6,False,True,False,double,0.6077032414880738
11,6,False,False,False,stand,-0.12649305234315744
11,6,False,False,False,draw,0.2251130369684909
11,7,False,True,False,stand,-0.2980969558465565
11,7,False,True,False,draw,0.2707533619378554
11,7,False,True,False,double,0.17186296963593564
11,7,False,False,False,stand,-0.5715379760655133
11,7,False,False,False,draw,0.40405506922658874
11,8,False,True,False,stand,-0.776549383983723
11,8,False,True,False,draw,0.13845441753695015
11,8,False,True,False,double,-0.3186915847737912
11,8,False,False,False,stand,-0.4273465972037934
11,8,False,False,False,draw,0.0154839849745389
11,9,False,True,False,stand,-0.5639438987292413
11,9,False,True,False,draw,0.297136313934709
11,9,False,True,False,double,-0.447259650938056
11,9,False,False,False,stand,-0.5071824156220308
11,9,False,False,False,draw,0.09686846653672095
11,10,False,True,False,stand,-0.7753898019942002
11,10,False,True,False,draw,0.05563796327132591
11,10,False,True,False,double,-0.35849790000717463
11,10,False,False,False,stand,-0.4401489756385369
11,10,False,False,False,draw,0.18237274009681254
11,11,False,True,False,stand,-0.8156955129687331
